"順位","管理No","合計スコア"
"4740","IB040210","349"
"4741","CH040325","349"
"4742","TK130013","349"
"4743","GU010050","349"
"4744","KA070088","349"
"4745","IB040503","349"
"4746","CH010071","349"
"4747","IB040216","349"
"4748","TK150010","349"
"4749","IB040092","349"
"4750","GU030232","348"
"4751","GU030252","348"
"4752","TK060266","348"
"4753","IB040205","348"
"4754","IB040038","348"
"4755","CH040327","348"
"4756","GU020119","348"
"4757","IB080014","348"
"4758","CH040216","348"
"4759","KA080228","348"
"4760","YA040022","348"
"4761","GU030102","348"
"4762","GU040101","347"
"4763","TK060141","347"
"4764","NA010046","347"
"4765","GU030026","347"
"4766","GU010081","347"
"4767","KA070132","347"
"4768","CH010030","347"
"4769","TK040115","347"
"4770","TK040053","346"
"4771","NA010001","346"
"4772","GU020277","346"
"4773","IB040176","346"
"4774","KA070061","346"
"4775","IB040087","346"
"4776","TK040065","346"
"4777","IB010017","346"
"4778","IB080086","346"
"4779","IB040084","346"
"4780","GU020082","346"
"4781","NA060018","346"
"4782","KA010118","346"
"4783","IB040394","346"
"4784","IB040008","346"
"4785","YA010058","345"
"4786","IB040449","345"
"4787","KA070058","345"
"4788","CH040159","345"
"4789","KA080212","345"
"4790","KA080212","345"
"4791","TK040118","345"
"4792","IB040355","345"
"4793","TK090015","345"
"4794","IB040069","345"
"4795","KA120024","345"
"4796","KA070372","345"
"4797","KA080090","345"
"4798","IB040007","345"
"4799","IB040104","344"
"4800","KA070087","344"
"4801","CH040053","344"
"4802","GU030168","344"
"4803","GU020129","344"
"4804","TK140003","344"
"4805","CH040002","344"
"4806","IB010047","344"
"4807","YA040034","344"
"4808","TK050006","344"
"4809","YA040016","344"
"4810","SA010024","344"
"4811","IB040128","343"
"4812","TK060128","343"
"4813","IB040450","343"
"4814","KA010142","343"
"4815","TK130128","343"
"4816","KA160031","343"
"4817","KA010102","343"
"4818","GU020173","343"
"4819","TK120009","343"
"4820","KA160258","343"
"4821","GU010054","343"
"4822","TK050016","343"
"4823","GU020092","343"
"4824","KA150068","343"
"4825","GU020225","343"
"4826","KA080070","343"
"4827","KA070146","343"
"4828","TK060312","343"
"4829","TK040176","343"
"4830","IB040244","343"
"4831","TK040063","343"
"4832","GU030170","342"
"4833","IB040045","342"
"4834","IB040246","342"
"4835","KA110054","342"
"4836","SA010023","342"
"4837","TK130007","342"
"4838","IB040116","342"
"4839","GU040008","342"
"4840","GU030006","342"
"4841","GU030012","342"
"4842","KA140004","342"
"4843","KA070129","342"
"4844","GU030032","341"
"4845","KA160264","341"
"4846","TC030003","341"
"4847","KA080099","341"
"4848","GU040024","341"
"4849","GU040131","341"
"4850","KA080201","341"
"4851","TK060010","341"
"4852","IB040212","341"
"4853","IB040142","341"
"4854","NA010031","340"
"4855","GU020136","340"
"4856","CH030029","340"
"4857","KA110150","340"
"4858","CH040285","340"
"4859","GU030176","340"
"4860","GU030107","340"
"4861","IB040039","340"
"4862","KA160063","340"
"4863","TK150035","340"
"4864","IB040411","340"
"4865","GU040089","340"
"4866","IB090035","340"
"4867","SA010041","340"
"4868","IB040211","340"
"4869","IB040294","340"
"4870","TK040077","340"
"4871","TK040116","340"
"4872","GU040023","339"
"4873","KA100035","339"
"4874","TK040101","339"
"4875","NA170029","339"
"4876","GU040016","339"
"4877","IB040631","339"
"4878","GU020090","339"
"4879","GU020029","339"
"4880","CH040188","339"
"4881","GU020182","339"
"4882","TK040117","339"
"4883","KA080146","339"
"4884","TK040009","339"
"4885","GU030057","339"
"4886","GU020246","339"
"4887","YA010111","338"
"4888","TK040189","338"
"4889","GU020285","338"
"4890","TK150007","338"
"4891","SA010051","338"
"4892","IB040420","338"
"4893","NA010008","338"
"4894","IB040337","338"
"4895","TK060299","338"
"4896","CH040332","338"
"4897","IB040390","338"
"4898","KA120023","338"
"4899","KA080266","338"
"4900","KA080266","338"
"4901","TK050044","338"
"4902","KA070352","337"
"4903","GU030091","337"
"4904","GU030077","337"
"4905","SA010065","337"
"4906","KA080162","337"
"4907","KA020027","337"
"4908","SA010007","337"
"4909","GU030082","337"
"4910","TK150038","337"
"4911","TK060395","337"
"4912","IB090026","337"
"4913","CH040072","337"
"4914","KA160139","337"
"4915","YA040060","337"
"4916","TK060245","337"
"4917","GU040084","337"
"4918","TC030016","336"
"4919","IB040608","336"
"4920","NA010048","336"
"4921","TK130047","336"
"4922","IB040599","336"
"4923","KA070327","336"
"4924","TK060349","336"
"4925","KA080184","336"
"4926","GU020108","336"
"4927","KA010034","336"
"4928","KA170031","336"
"4929","KA080029","336"
"4930","KA160067","336"
"4931","IB040277","335"
"4932","KA070506","335"
"4933","KA140007","335"
"4934","YA010013","335"
"4935","NA030010","335"
"4936","TK050087","335"
"4937","CH020023","334"
"4938","GU030127","334"
"4939","KA010316","334"
"4940","GU030140","334"
"4941","KA110103","334"
"4942","GU020262","334"
"4943","TK040065","334"
"4944","TK040081","333"
"4945","KA080053","333"
"4946","TK060250","333"
"4947","TK150036","333"
"4948","KA010037","333"
"4949","IB040109","333"
"4950","GU030244","332"
"4951","TK040161","332"
"4952","KA010053","332"
"4953","IB040380","332"
"4954","CH010069","332"
"4955","KA160059","332"
"4956","IB040269","332"
"4957","KA070288","332"
"4958","KA010025","332"
"4959","KA010123","332"
"4960","KA070044","332"
"4961","IB040602","332"
"4962","TK130006","332"
"4963","CH040057","332"
"4964","SA010039","332"
"4965","GU020226","332"
"4966","IB040245","332"
"4967","GU020177","331"
"4968","IB040409","331"
"4969","IB040427","331"
"4970","KA080138","331"
"4971","TK050081","331"
"4972","SA010025","331"
"4973","SA010040","331"
"4974","CH020028","331"
"4975","IB100039","331"
"4976","TC030028","331"
"4977","KA070204","331"
"4978","TK040083","331"
"4979","GU040029","331"
"4980","KA080005","330"
"4981","GU040018","330"
"4982","GU020233","330"
"4983","YA040059","330"
"4984","KA080265","330"
"4985","GU030219","330"
"4986","TK050010","330"
"4987","KA080148","330"
"4988","IB050069","330"
"4989","GU010007","330"
"4990","GU020051","330"
"4991","KA010268","329"
"4992","CH040152","329"
"4993","IB040261","329"
"4994","KA080253","329"
"4995","IB040073","329"
"4996","KA160083","329"
"4997","CH040179","329"
"4998","KA080149","329"
"4999","TK140001","329"
"5000","KA080113","329"
"5001","KA170002","329"
"5002","KA070029","329"
"5003","IB040609","329"
"5004","IB100096","329"
"5005","IB100096","329"
"5006","TK040111","328"
"5007","TK060425","328"
"5008","NA030017","328"
"5009","TK060318","328"
"5010","KA070078","328"
"5011","IB040593","328"
"5012","GU030319","328"
"5013","GU020041","328"
"5014","IB040163","327"
"5015","GU030245","327"
"5016","TK060294","327"
"5017","GU030022","327"
"5018","IB050020","327"
"5019","GU020219","327"
"5020","TK040070","327"
"5021","SA010062","327"
"5022","TK040219","327"
"5023","KA070169","327"
"5024","TK050073","327"
"5025","GU010013","327"
"5026","KA080233","327"
"5027","KA080233","327"
"5028","KA010062","327"
"5029","TK040221","327"
"5030","GU020180","327"
"5031","IB040170","326"
"5032","GU020299","326"
"5033","KA160015","326"
"5034","CH040110","326"
"5035","KA010139","326"
"5036","TK040080","326"
"5037","TK130096","326"
"5038","TK040027","326"
"5039","TK050013","326"
"5040","TK060362","326"
"5041","GU040041","326"
"5042","IB040148","326"
"5043","IB040315","326"
"5044","GU010080","326"
"5045","KA010087","326"
"5046","TK040168","326"
"5047","TC030046","326"
"5048","TK060184","326"
"5049","KA120018","326"
"5050","KA080134","326"
"5051","TK050036","326"
"5052","KA010263","325"
"5053","GU010064","325"
"5054","KA140021","325"
"5055","KA010077","325"
"5056","GU030265","325"
"5057","KA160060","325"
"5058","KA160109","325"
"5059","TK050009","325"
"5060","CH040290","325"
"5061","TK050026","324"
"5062","GU080282","324"
"5063","KA010200","324"
"5064","CH030023","324"
"5065","IB040204","324"
"5066","KA070098","324"
"5067","KA010058","324"
"5068","GU040066","323"
"5069","TK040010","323"
"5070","TK040169","323"
"5071","IB040227","323"
"5072","KA010229","323"
"5073","KA010298","323"
"5074","TK150004","323"
"5075","GU040001","323"
"5076","KA080150","323"
"5077","TK050027","322"
"5078","TK150034","322"
"5079","SA010046","322"
"5080","TC030031","322"
"5081","GU020027","322"
"5082","TK050012","322"
"5083","SA010005","322"
"5084","GU020045","322"
"5085","IB040306","322"
"5086","NA010005","322"
"5087","NA010052","322"
"5088","GU040126","322"
"5089","GU030003","322"
"5090","IB040126","322"
"5091","TK040204","322"
"5092","CH040200","321"
"5093","GU030017","321"
"5094","TK060244","321"
"5095","KA010226","321"
"5096","IB040192","321"
"5097","CH040187","320"
"5098","GU020202","320"
"5099","KA070376","320"
"5100","IB040024","320"
"5101","GU030089","320"
"5102","TK050092","320"
"5103","GU030272","319"
"5104","KA030010","319"
"5105","GU040141","319"
"5106","IB040023","319"
"5107","GU030094","319"
"5108","KA010179","319"
"5109","TK06メグリン","319"
"5110","KA120019","319"
"5111","GU020229","319"
"5112","KA010093","319"
"5113","TK060268","319"
"5114","GU040025","319"
"5115","CH040190","318"
"5116","TC040008","318"
"5117","TC030071","318"
"5118","KA070386","318"
"5119","IB040123","318"
"5120","IB040064","318"
"5121","CH040025","318"
"5122","GU040068","318"
"5123","KA080111","318"
"5124","IB070062","318"
"5125","CH030030","318"
"5126","GU040040","318"
"5127","GU020112","318"
"5128","IB040479","318"
"5129","TK040057","317"
"5130","KA110236","317"
"5131","GU040136","317"
"5132","IB040256","317"
"5133","GU020111","317"
"5134","IB080098","317"
"5135","IB040020","317"
"5136","GU040085","317"
"5137","KA010035","317"
"5138","GU020076","317"
"5139","TK060243","317"
"5140","TK050017","316"
"5141","IB040610","316"
"5142","CH040256","316"
"5143","KA010165","316"
"5144","IB040554","316"
"5145","GU020269","316"
"5146","IB040607","316"
"5147","CH040329","316"
"5148","IB040292","316"
"5149","GU030073","316"
"5150","TK040134","315"
"5151","IB040249","315"
"5152","KA080103","315"
"5153","GU010015","315"
"5154","TK040033","315"
"5155","YA010054","315"
"5156","IB040272","315"
"5157","KA010132","314"
"5158","TK040040","314"
"5159","TK040162","314"
"5160","GU040073","314"
"5161","IB040393","314"
"5162","TK050021","314"
"5163","TK050008","314"
"5164","GU040103","314"
"5165","GU020239","314"
"5166","IB040259","314"
"5167","KA160084","314"
"5168","GU030307","314"
"5169","NA010053","313"
"5170","GU030190","313"
"5171","KA080225","313"
"5172","KA080225","313"
"5173","TK040097","313"
"5174","GU030220","313"
"5175","GU020191","313"
"5176","KA160075","313"
"5177","IB040206","313"
"5178","KA010276","313"
"5179","GU020258","313"
"5180","GU020265","313"
"5181","KA010304","313"
"5182","GU020300","313"
"5183","KA160180","313"
"5184","GU050008","312"
"5185","GU020227","312"
"5186","GU030079","312"
"5187","KA160283","312"
"5188","IB040474","312"
"5189","GU020175","312"
"5190","KA010110","312"
"5191","TK060249","312"
"5192","TK040008","312"
"5193","IB040005","312"
"5194","TK150039","311"
"5195","GU020102","311"
"5196","GU020249","311"
"5197","YA010093","311"
"5198","GU040100","311"
"5199","GU020192","311"
"5200","IB040074","311"
"5201","IB040416","311"
"5202","KA010131","311"
"5203","KA080254","311"
"5204","GU030159","310"
"5205","IB040173","310"
"5206","TK040019","310"
"5207","NA060049","310"
"5208","NA010021","310"
"5209","KA080084","310"
"5210","KA070118","310"
"5211","TK060146","310"
"5212","TK060443","310"
"5213","TK040102","310"
"5214","GU040022","310"
"5215","IB040095","309"
"5216","KA070053","309"
"5217","IB040070","309"
"5218","GU030047","309"
"5219","GU030153","309"
"5220","KA010084","309"
"5221","IB040413","309"
"5222","KA010236","309"
"5223","IB040359","308"
"5224","IB040525","308"
"5225","IB040576","308"
"5226","TK040105","308"
"5227","KA080100","308"
"5228","TK050024","308"
"5229","TK050002","308"
"5230","TK040012","308"
"5231","NA010011","307"
"5232","GU030009","307"
"5233","TK040066","307"
"5234","KA070159","307"
"5235","KA110079","307"
"5236","GU020020","307"
"5237","TK060273","307"
"5238","KA030002","307"
"5239","IB040592","307"
"5240","IB040252","307"
"5241","GU030173","307"
"5242","TK120007","306"
"5243","KA140030","306"
"5244","KA120017","306"
"5245","KA010117","306"
"5246","GU030081","306"
"5247","SA010028","306"
"5248","IB040149","306"
"5249","KA160152","305"
"5250","KA010057","305"
"5251","KA080234","305"
"5252","KA080234","305"
"5253","KA080135","305"
"5254","GU040048","305"
"5255","IB040493","305"
"5256","KA120021","305"
"5257","KA080097","304"
"5258","KA100017","304"
"5259","GU030209","304"
"5260","GU030237","304"
"5261","KA080274","304"
"5262","KA070377","304"
"5263","IB040075","304"
"5264","IB040402","304"
"5265","IB040172","304"
"5266","KA070215","303"
"5267","GU040057","303"
"5268","TK040052","303"
"5269","CH020040","303"
"5270","CH040286","303"
"5271","CH040193","303"
"5272","TK060225","303"
"5273","TK040099","303"
"5274","SA010050","302"
"5275","TK050066","302"
"5276","TK050019","302"
"5277","KA070258","302"
"5278","KA070388","302"
"5279","GU030129","302"
"5280","TK150017","302"
"5281","KA070232","302"
"5282","SA010072","302"
"5283","KA010141","302"
"5284","GU030211","301"
"5285","GU020165","301"
"5286","GU020035","301"
"5287","KA070231","301"
"5288","IB040441","301"
"5289","SA010071","301"
"5290","TK050011","301"
"5291","GU020245","301"
"5292","NA010004","301"
"5293","KA160142","300"
"5294","IB040452","300"
"5295","IB040395","300"
"5296","TK040075","300"
"5297","IB040065","300"
"5298","GU030321","300"
"5299","KA070287","300"
"5300","KA080018","300"
"5301","KA160146","300"
"5302","TK050006","300"
"5303","NA010014","300"
"5304","TK062111","300"
"5305","TK060067","299"
"5306","KA070235","299"
"5307","TK060290","299"
"5308","TK050001","299"
"5309","NA010023","299"
"5310","TK060373","299"
"5311","KA150042","299"
"5312","TK040165","299"
"5313","TK050005","299"
"5314","GU020260","299"
"5315","TK120010","298"
"5316","IB040062","298"
"5317","GU040118","298"
"5318","GU030116","298"
"5319","KA160021","298"
"5320","TK050054","298"
"5321","GU030284","298"
"5322","IB040196","298"
"5323","TK060293","297"
"5324","GU020208","297"
"5325","TK060371","297"
"5326","KA170024","297"
"5327","TK130005","297"
"5328","IB040250","297"
"5329","IB040314","297"
"5330","IB040133","297"
"5331","TK120002","297"
"5332","IB040160","296"
"5333","TC030033","296"
"5334","TC030078","296"
"5335","TK040156","296"
"5336","TK040146","296"
"5337","GU030092","296"
"5338","TK060095","296"
"5339","KA080107","296"
"5340","IB040130","295"
"5341","IB090017","295"
"5342","TC030015","295"
"5343","TK050018","295"
"5344","SA010004","295"
"5345","GU030051","295"
"5346","IB050079","295"
"5347","TK050043","295"
"5348","TC030079","294"
"5349","TK040064","294"
"5350","TC030017","294"
"5351","GU020026","294"
"5352","TK060274","294"
"5353","IB040086","294"
"5354","GU020228","294"
"5355","KA010173","294"
"5356","TK050007","294"
"5357","IB040349","294"
"5358","NA060035","293"
"5359","SA010048","293"
"5360","KA080223","293"
"5361","KA100009","293"
"5362","CH020021","293"
"5363","GU040005","293"
"5364","KA010149","293"
"5365","GU030069","293"
"5366","NA010051","293"
"5367","IB040257","293"
"5368","TK060122","292"
"5369","GU020268","292"
"5370","GU050001","292"
"5371","SA010016","292"
"5372","IB040591","292"
"5373","CH040396","292"
"5374","TK050088","292"
"5375","IB040569","292"
"5376","KA160013","292"
"5377","KA070315","292"
"5378","KA080261","291"
"5379","KA080140","291"
"5380","KA160020","291"
"5381","KA080258","291"
"5382","KA140015","291"
"5383","KA080156","291"
"5384","IB040179","291"
"5385","KA070259","290"
"5386","KA080021","290"
"5387","IB040083","290"
"5388","IB090032","290"
"5389","KA010234","290"
"5390","CH040170","290"
"5391","TK060442","290"
"5392","TK130061","289"
"5393","TK060246","289"
"5394","SA010013","289"
"5395","IB090033","289"
"5396","KA010125","289"
"5397","KA070126","289"
"5398","TK040098","289"
"5399","KA080168","289"
"5400","GU030174","288"
"5401","GU040032","288"
"5402","TK060319","288"
"5403","KA080200","288"
"5404","GU020198","288"
"5405","KA150104","288"
"5406","GU050003","288"
"5407","KA080093","288"
"5408","GU030311","288"
"5409","TC030068","288"
"5410","GU020006","288"
"5411","TK060170","288"
"5412","NA010022","288"
"5413","KA080167","288"
"5414","TK130162","287"
"5415","GU020080","287"
"5416","KA080011","287"
"5417","TK130113","287"
"5418","SA010017","287"
"5419","KA080106","287"
"5420","GU030226","286"
"5421","NA010015","286"
"5422","GU020048","286"
"5423","TC030035","286"
"5424","TK090019","286"
"5425","KA080120","286"
"5426","SA010054","285"
"5427","CH040232","285"
"5428","KA010169","285"
"5429","GU020194","285"
"5430","TK050089","285"
"5431","NA010013","285"
"5432","GU030034","285"
"5433","GU030288","285"
"5434","GU030270","285"
"5435","KA080226","285"
"5436","KA080226","285"
"5437","TK050079","285"
"5438","NA010058","284"
"5439","CH040233","284"
"5440","GU020017","284"
"5441","CH040117","284"
"5442","KA070354","284"
"5443","KA110049","284"
"5444","TK040095","284"
"5445","IB040354","284"
"5446","IB050054","284"
"5447","KA080101","284"
"5448","KA080263","283"
"5449","TK060482","283"
"5450","GU040028","283"
"5451","SA010057","283"
"5452","GU020127","283"
"5453","IB040106","282"
"5454","IB040374","282"
"5455","YA040019","282"
"5456","TK150019","282"
"5457","GU020298","282"
"5458","GU040004","282"
"5459","KA010196","281"
"5460","TK050042","281"
"5461","GU020101","281"
"5462","KA010275","281"
"5463","IB050078","281"
"5464","IB040442","281"
"5465","KA010281","281"
"5466","GU030208","281"
"5467","SA130006","281"
"5468","TK050077","281"
"5469","KA010157","281"
"5470","TK150037","280"
"5471","GU030283","280"
"5472","IB040215","280"
"5473","SA010042","280"
"5474","KA120016","280"
"5475","IB040473","280"
"5476","CH040097","280"
"5477","KA170029","280"
"5478","GU020215","280"
"5479","GU020160","279"
"5480","KA080143","279"
"5481","TK040005","279"
"5482","GU040075","279"
"5483","GU010008","279"
"5484","GU020247","279"
"5485","IB040455","279"
"5486","GU020205","279"
"5487","IB040052","279"
"5488","IB040260","279"
"5489","GU020096","278"
"5490","TK050055","278"
"5491","KA070242","278"
"5492","TK040143","278"
"5493","KA150041","278"
"5494","KA010287","278"
"5495","IB040198","278"
"5496","GU030262","278"
"5497","KA160178","278"
"5498","TK040011","277"
"5499","GU030045","277"
"5500","GU020113","277"
"5501","KA080182","277"
"5502","IB090006","277"
"5503","KA010237","277"
"5504","TK040072","277"
"5505","TK040045","277"
"5506","GU030025","277"
"5507","KA010294","277"
"5508","KA110244","277"
"5509","GU130115","277"
"5510","IB080076","277"
"5511","TC030005","277"
"5512","IB040472","276"
"5513","IB090007","276"
"5514","IB040312","276"
"5515","CH030022","276"
"5516","GU040063","276"
"5517","KA010255","276"
"5518","IB040397","276"
"5519","GU020087","276"
"5520","GU020250","276"
"5521","KA080141","275"
"5522","TK060189","275"
"5523","IB040230","275"
"5524","IB050080","275"
"5525","SA010033","275"
"5526","KA110191","275"
"5527","IB040495","275"
"5528","SA010008","275"
"5529","KA110135","275"
"5530","GU020231","274"
"5531","KA160144","274"
"5532","IB040470","274"
"5533","KA010299","274"
"5534","IB040438","274"
"5535","TK040142","274"
"5536","TK150022","274"
"5537","NA060036","274"
"5538","CH040191","274"
"5539","GU020018","274"
"5540","IB040341","273"
"5541","KA010119","273"
"5542","GU030075","273"
"5543","IB040310","273"
"5544","TK060441","273"
"5545","SA010055","273"
"5546","KA010207","273"
"5547","GU040102","273"
"5548","KA070357","272"
"5549","GU010026","272"
"5550","KA010148","272"
"5551","KA170027","272"
"5552","TK040013","272"
"5553","GU040116","272"
"5554","IB090023","272"
"5555","GU020046","272"
"5556","IB040025","272"
"5557","YA040018","272"
"5558","KA160062","271"
"5559","GU020207","271"
"5560","KA160023","271"
"5561","SA060006","271"
"5562","TK050058","271"
"5563","SA010002","270"
"5564","KA010126","270"
"5565","KA070281","270"
"5566","GU020248","270"
"5567","TK040201","270"
"5568","TK040222","270"
"5569","TK150031","270"
"5570","KA010088","270"
"5571","GU020088","269"
"5572","KA020043","269"
"5573","GU040124","269"
"5574","IB040348","269"
"5575","KA010133","269"
"5576","IB040151","269"
"5577","GU040036","269"
"5578","GU020135","269"
"5579","KA160151","269"
"5580","IB040460","268"
"5581","CH040361","268"
"5582","KA080229","268"
"5583","KA080229","268"
"5584","YA010032","268"
"5585","TK050040","268"
"5586","KA080051","268"
"5587","GU020278","268"
"5588","CH040155","267"
"5589","SA010009","267"
"5590","SA010011","267"
"5591","GU040071","267"
"5592","GU020223","267"
"5593","TK040107","266"
"5594","TK090020","266"
"5595","GU040119","266"
"5596","KA010257","266"
"5597","TK040031","266"
"5598","KA080183","266"
"5599","TK050065","266"
"5600","YA040058","266"
"5601","TK130094","265"
"5602","TK040094","265"
"5603","KA150116","265"
"5604","IB040316","265"
"5605","TK060367","265"
"5606","IB040081","265"
"5607","IB040445","265"
"5608","NA010054","265"
"5609","KA010231","264"
"5610","KA080257","264"
"5611","GU020280","264"
"5612","NA030039","264"
"5613","GU040064","264"
"5614","IB050009","264"
"5615","KA080077","264"
"5616","IB040308","264"
"5617","TK060483","264"
"5618","GU020815","264"
"5619","KA080085","264"
"5620","IB040307","264"
"5621","KA080083","263"
"5622","IB040329","263"
"5623","GU040105","263"
"5624","TK050022","263"
"5625","GU020036","263"
"5626","CH020041","263"
"5627","IB040511","263"
"5628","KA010111","262"
"5629","SA010034","262"
"5630","GU040003","262"
"5631","KA010170","262"
"5632","IB040184","262"
"5633","KA080250","262"
"5634","KA080250","262"
"5635","NA010002","262"
"5636","SA060003","261"
"5637","TC030024","261"
"5638","GU020301","261"
"5639","IB040217","261"
"5640","IB040440","261"
"5641","IB080065","261"
"5642","TK040157","261"
"5643","KA010227","261"
"5644","GU020125","261"
"5645","KA160081","261"
"5646","GU030313","261"
"5647","KA010264","261"
"5648","KA080102","261"
"5649","GU040098","260"
"5650","TK050023","260"
"5651","TK130042","260"
"5652","KA070353","260"
"5653","KA080094","260"
"5654","TK050085","260"
"5655","KA010158","260"
"5656","KA080098","259"
"5657","KA080256","259"
"5658","GU040125","259"
"5659","SA010036","259"
"5660","GU030289","259"
"5661","KA080117","259"
"5662","GU020139","258"
"5663","SA010015","258"
"5664","KA070307","258"
"5665","KA070307","258"
"5666","KA070307","258"
"5667","GU020230","258"
"5668","KA080089","258"
"5669","TK060400","258"
"5670","GU040055","257"
"5671","KA070286","256"
"5672","GU040046","256"
"5673","YA010031","256"
"5674","TK120005","256"
"5675","TC030084","255"
"5676","TK040208","255"
"5677","KA010283","255"
"5678","IB040326","255"
"5679","GU040060","255"
"5680","KA080189","255"
"5681","IB090004","255"
"5682","TK040006","255"
"5683","KA010230","255"
"5684","IB040267","254"
"5685","TK040206","254"
"5686","CH040153","254"
"5687","KA010245","254"
"5688","KA080131","254"
"5689","TK150040","254"
"5690","KA080091","254"
"5691","GU020174","254"
"5692","KA110098","253"
"5693","YA010034","253"
"5694","TK040025","253"
"5695","KA080255","253"
"5696","IB040483","253"
"5697","KA080066","253"
"5698","KA080079","252"
"5699","GU040109","252"
"5700","KA070227","252"
"5701","TK040187","252"
"5702","TK050033","252"
"5703","NA010047","252"
"5704","KA080067","252"
"5705","GU030044","251"
"5706","YA040020","251"
"5707","GU030137","251"
"5708","SA010029","251"
"5709","TK040144","251"
"5710","TK130069","251"
"5711","KA010214","251"
"5712","KA080171","251"
"5713","IB040278","251"
"5714","GU020216","251"
"5715","GU010014","251"
"5716","GU020281","251"
"5717","SA010053","250"
"5718","GU020256","250"
"5719","KA160085","250"
"5720","GU020196","250"
"5721","GU040132","250"
"5722","IB040293","249"
"5723","TK040007","249"
"5724","GU030266","249"
"5725","KA010180","249"
"5726","IB040046","249"
"5727","IB040448","249"
"5728","KA170032","249"
"5729","KA050082","249"
"5730","TC030041","249"
"5731","IB040412","249"
"5732","CH040047","248"
"5733","GU030300","248"
"5734","IB040226","248"
"5735","IB040108","248"
"5736","TC040002","248"
"5737","IB040110","248"
"5738","KA010120","248"
"5739","GU030285","248"
"5740","TK040194","247"
"5741","GU040142","247"
"5742","IB040251","247"
"5743","KA160284","247"
"5744","KA080003","247"
"5745","KA010168","247"
"5746","GU020217","247"
"5747","IB040587","247"
"5748","IB040285","246"
"5749","TK050057","246"
"5750","TK120006","246"
"5751","KA010244","246"
"5752","NA010003","245"
"5753","GU040094","245"
"5754","TK150032","245"
"5755","GU020296","245"
"5756","IB040444","245"
"5757","KA080262","245"
"5758","SA010059","245"
"5759","KA160018","245"
"5760","CH040157","245"
"5761","SA130025","245"
"5762","IB040328","244"
"5763","GU020218","244"
"5764","TK050014","244"
"5765","GU020085","243"
"5766","IB040335","243"
"5767","KA080247","243"
"5768","GU020170","243"
"5769","SA010018","243"
"5770","IB040346","243"
"5771","TK060370","243"
"5772","TK040163","243"
"5773","KA120044","243"
"5774","IB040333","242"
"5775","TK060361","242"
"5776","TK060235","242"
"5777","TK040020","242"
"5778","TK060209","242"
"5779","KA170026","242"
"5780","TK040032","242"
"5781","GU020236","241"
"5782","TK150044","241"
"5783","IB040033","241"
"5784","KA080181","241"
"5785","KA070170","241"
"5786","GU040133","241"
"5787","TK050075","241"
"5788","GU030133","240"
"5789","KA010021","240"
"5790","GU030071","240"
"5791","TK040172","240"
"5792","GU030261","240"
"5793","KA080081","239"
"5794","NA010049","239"
"5795","GU020232","239"
"5796","IB040043","239"
"5797","TK050078","239"
"5798","CH040086","239"
"5799","IB040098","239"
"5800","GU030309","239"
"5801","IB040178","239"
"5802","IB040606","239"
"5803","GU040107","238"
"5804","IB040399","238"
"5805","TK060233","238"
"5806","KA010009","238"
"5807","GU030267","238"
"5808","TK060378","238"
"5809","GU040143","237"
"5810","SA010003","237"
"5811","TC030064","237"
"5812","KA080082","237"
"5813","KA080041","237"
"5814","IB040231","237"
"5815","GU030315","236"
"5816","TC030030","236"
"5817","TC030032","236"
"5818","GU050002","236"
"5819","IB040353","236"
"5820","TK040093","235"
"5821","TK040096","235"
"5822","IB040336","235"
"5823","GU030068","235"
"5824","TK040056","235"
"5825","GU040093","235"
"5826","TK040059","235"
"5827","GU020094","235"
"5828","IB040482","235"
"5829","KA080078","235"
"5830","GU020252","234"
"5831","TK120001","234"
"5832","TK060292","234"
"5833","KA010137","233"
"5834","TK040158","233"
"5835","TC040001","233"
"5836","IB040279","233"
"5837","KA080178","232"
"5838","TC040011","232"
"5839","IB040590","232"
"5840","TC030036","232"
"5841","GU020181","231"
"5842","KA010121","231"
"5843","TK050020","231"
"5844","TC040019","230"
"5845","IB040559","230"
"5846","KA170023","230"
"5847","IB040270","230"
"5848","IB040373","230"
"5849","IB040242","229"
"5850","KA080177","229"
"5851","GU040113","229"
"5852","KA080080","229"
"5853","TK050059","229"
"5854","GU030132","229"
"5855","GU020251","229"
"5856","TK150006","228"
"5857","SA010047","228"
"5858","KA010260","228"
"5859","GU040076","228"
"5860","TK040171","228"
"5861","TK040067","228"
"5862","TK040223","227"
"5863","TK060303","227"
"5864","TK130081","227"
"5865","KA010155","227"
"5866","TK060309","227"
"5867","NA010016","226"
"5868","IB040096","226"
"5869","TK040100","226"
"5870","IB040273","226"
"5871","TK060232","225"
"5872","GU030279","225"
"5873","TK060376","225"
"5874","GU020253","225"
"5875","GU050009","225"
"5876","KA080252","224"
"5877","KA120043","224"
"5878","GU020081","224"
"5879","TK060304","223"
"5880","GU030155","223"
"5881","TK060169","222"
"5882","GU020266","222"
"5883","IB040167","222"
"5884","KA080202","222"
"5885","TK060364","222"
"5886","KA080086","222"
"5887","KA080242","222"
"5888","KA140016","222"
"5889","IB040347","222"
"5890","IB040356","221"
"5891","TK040207","221"
"5892","KA140018","221"
"5893","KA080249","221"
"5894","KA080249","221"
"5895","GU040086","221"
"5896","GU020078","221"
"5897","GU020283","220"
"5898","TK040103","220"
"5899","GU040074","219"
"5900","IB040358","219"
"5901","KA080169","219"
"5902","KA160061","219"
"5903","IB080078","219"
"5904","GU020163","218"
